report_id,report_type,report_end,report_revision,tally_year,snapshot_status,source_sha256,source_page,geography_type,geography_code,geography_label,offense_code,offense_label,last_7_days_count,last_28_days_count,year_to_date_count,validation_status
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,25,district,district_19,District 19,murder,Murder,0,0,0,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,25,district,district_19,District 19,rape,Rape,0,0,0,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,25,district,district_19,District 19,robbery,Robbery,0,1,9,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,25,district,district_19,District 19,shooting_incidents,Shooting Incidents,0,0,2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,25,district,district_19,District 19,shooting_victims,Shooting Victims,0,0,3,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,aggravated_assault,Agg. Assault,4,10,78,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,auto_theft,Auto Theft,3,10,82,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,burglary,Burglary,1,7,59,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,felony_theft,Felony Theft,1,7,53,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,juvenile_shooting_victims,*Juv Shooting Victims,0,0,2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,major_crime_total,TOTAL,9,37,298,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,misdemeanor_theft,Theft (Misdemeanor),3,27,181,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,murder,Murder,0,0,0,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,rape,Rape,0,0,0,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,robbery,Robbery,0,3,26,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_incidents,Shooting Incidents,1,2,12,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,3,sector,sector_1,Sector 1,shooting_victims,Shooting Victims,1,2,14,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,aggravated_assault,Agg. Assault,4,15,106,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,auto_theft,Auto Theft,3,8,44,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,burglary,Burglary,1,4,78,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,felony_theft,Felony Theft,2,11,51,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,juvenile_shooting_incidents,*Juv Shooting Incidents,0,1,6,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,juvenile_shooting_victims,*Juv Shooting Victims,0,1,6,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,major_crime_total,TOTAL,10,43,344,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,misdemeanor_theft,Theft (Misdemeanor),9,23,229,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,murder,Murder,0,0,5,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,rape,Rape,0,0,0,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,robbery,Robbery,0,5,60,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,shooting_incidents,Shooting Incidents,0,5,18,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,11,sector,sector_2,Sector 2,shooting_victims,Shooting Victims,0,8,25,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,aggravated_assault,Agg. Assault,2,14,94,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,auto_theft,Auto Theft,1,3,64,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,burglary,Burglary,3,9,89,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,felony_theft,Felony Theft,2,6,42,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,4,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,juvenile_shooting_victims,*Juv Shooting Victims,0,0,4,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,major_crime_total,TOTAL,10,38,344,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,misdemeanor_theft,Theft (Misdemeanor),7,31,207,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,murder,Murder,0,0,2,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,rape,Rape,0,1,3,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,robbery,Robbery,2,5,50,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,shooting_incidents,Shooting Incidents,0,1,13,validated
weekly-2026-08-23-r1,weekly_compstat,2026-08-23,1,2026,weekly_running,fe54528b953e0309dce168782fb9c8ad8591b9fdb5b68e976cd034b41b9741ad,19,sector,sector_3,Sector 3,shooting_victims,Shooting Victims,0,1,17,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,aggravated_assault,Agg. Assault,10,41,288,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,auto_theft,Auto Theft,3,19,193,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,burglary,Burglary,6,21,234,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,felony_theft,Felony Theft,5,25,153,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,12,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,juvenile_shooting_victims,*Juv Shooting Victims,0,0,12,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,major_crime_total,TOTAL,26,118,1016,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,misdemeanor_theft,Theft (Misdemeanor),10,66,633,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,murder,Murder,0,0,7,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,rape,Rape,0,0,3,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,robbery,Robbery,2,12,138,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,shooting_incidents,Shooting Incidents,2,6,45,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,1,citywide,citywide,Citywide,shooting_victims,Shooting Victims,3,10,59,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,aggravated_assault,Agg. Assault,0,1,11,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,auto_theft,Auto Theft,1,1,3,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,burglary,Burglary,1,1,6,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,felony_theft,Felony Theft,0,0,11,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,1,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,juvenile_shooting_victims,*Juv Shooting Victims,0,0,1,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,major_crime_total,TOTAL,2,4,40,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,misdemeanor_theft,Theft (Misdemeanor),0,4,33,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,murder,Murder,0,0,1,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,rape,Rape,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,robbery,Robbery,0,1,8,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,shooting_incidents,Shooting Incidents,0,0,2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,13,district,district_10,District 10,shooting_victims,Shooting Victims,0,0,2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,aggravated_assault,Agg. Assault,2,8,51,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,auto_theft,Auto Theft,1,2,19,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,burglary,Burglary,1,5,42,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,felony_theft,Felony Theft,2,3,18,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,juvenile_shooting_victims,*Juv Shooting Victims,0,0,2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,major_crime_total,TOTAL,6,20,146,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,misdemeanor_theft,Theft (Misdemeanor),0,8,81,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,murder,Murder,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,rape,Rape,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,robbery,Robbery,0,2,16,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,shooting_incidents,Shooting Incidents,0,3,5,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,15,district,district_11,District 11,shooting_victims,Shooting Victims,0,6,8,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,aggravated_assault,Agg. Assault,0,1,7,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,auto_theft,Auto Theft,0,0,5,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,burglary,Burglary,0,0,6,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,felony_theft,Felony Theft,0,2,10,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,juvenile_shooting_victims,*Juv Shooting Victims,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,major_crime_total,TOTAL,0,5,35,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,misdemeanor_theft,Theft (Misdemeanor),0,1,20,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,murder,Murder,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,rape,Rape,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,robbery,Robbery,0,2,7,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,shooting_incidents,Shooting Incidents,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,5,district,district_12,District 12,shooting_victims,Shooting Victims,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,aggravated_assault,Agg. Assault,1,5,35,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,auto_theft,Auto Theft,0,2,32,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,burglary,Burglary,0,0,18,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,felony_theft,Felony Theft,0,1,16,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,juvenile_shooting_victims,*Juv Shooting Victims,0,0,2,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,major_crime_total,TOTAL,1,9,114,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,misdemeanor_theft,Theft (Misdemeanor),0,3,55,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,murder,Murder,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,rape,Rape,0,0,0,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,robbery,Robbery,0,1,13,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,shooting_incidents,Shooting Incidents,1,1,8,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,7,district,district_13,District 13,shooting_victims,Shooting Victims,1,1,10,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,9,district,district_14,District 14,aggravated_assault,Agg. Assault,1,3,38,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,9,district,district_14,District 14,auto_theft,Auto Theft,0,5,45,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,9,district,district_14,District 14,burglary,Burglary,1,4,36,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,9,district,district_14,District 14,felony_theft,Felony Theft,0,2,27,validated
weekly-2026-08-30-r1,weekly_compstat,2026-08-30,1,2026,weekly_running,5a657b849798801bb3e72d7c7f9e501e1e7ecdf13c2392207e08a3ff641c965f,9,district,district_14,District 14,juvenile_shooting_incidents,*Juv Shooting Incidents,0,0,0,validated
